"UTC","TF","PF","T200","T3300","T3700","T4000","u800","u2700","u3000","u3300","u3700","u4200","DD200","DD3300","DD3700","DD4000","Rn","Rg200","Rg3700","Pa"
2009-06-04 02:19:00,0,0,6.173999786,6.373000145,NA,6.308000088,0.710170031,0.717339128,1.152860609,1.171886135,1.820723629,4.168740955,8.158369179,7.420237506,NA,7.304945124,-12.39471436,0,0,965.1080611
2009-06-04 02:29:00,0,0,6.151000023,6.300000191,NA,6.260000229,0.688000023,0.713074767,1.099064148,1.170246,1.690168817,3.876796913,8.117085849,7.394363669,NA,7.25888503,-13.47775269,0,0,965.2856517
2009-06-04 02:39:00,0,0,6.168000221,6.238999844,NA,6.196000099,0.6875,0.800395567,1.248972484,1.426763165,1.712146667,3.893198263,7.994341692,7.271147569,NA,7.151098385,-18.05056763,0,0,965.2827032
2009-06-04 02:49:00,0,0,6.249000072,6.170000076,NA,6.103000164,0.754170001,0.924553787,1.403801274,1.498929108,1.597009165,4.309792571,7.630623651,7.153373829,NA,7.035629876,-17.9302063,0,0,965.2791639
2009-06-04 02:59:00,0,0,6.230000019,6.076000214,NA,6.006999969,0.481330007,0.719864925,1.171886135,1.388383965,1.312281707,3.309310178,7.639589295,7.097612552,NA,6.981552465,-18.17086792,0,0,965.2763611
2009-06-04 03:09:00,0,0,6.125999928,6.022999763,NA,5.951000214,0.469330013,0.781632418,1.228634819,1.292272089,1.645557123,3.552050169,7.660218182,7.101554912,NA,6.987103417,-16.96749878,0,0,965.2720817
2009-06-04 03:19:00,0,0,6.083000183,6.052999973,NA,5.959000111,0.619830012,0.742498794,1.213873603,1.395272552,1.907322741,4.067052581,7.61867075,7.099446204,NA,6.999359644,-20.21661377,0,0,965.2665454
2009-06-04 03:29:00,0,0,6.105000019,6.025000095,NA,5.916999817,0.631330013,0.800723589,1.296864448,1.362797897,1.402489186,3.473323685,7.64909582,7.15306369,NA,7.057028134,-20.69793701,0,0,965.2612278
2009-06-04 03:39:00,0,0,5.974999905,5.953000069,NA,5.862999916,0.627330005,0.658687894,0.915697067,1.000328047,1.366078168,3.365074771,7.785691266,7.172409301,NA,7.058417411,-22.50299072,0,0,965.259233
2009-06-04 03:49:00,0,0,6.000999928,5.893000126,NA,5.828999996,0.54132998,0.784420642,1.127602488,1.334915601,1.501553284,3.657018813,7.640928069,7.146356447,NA,7.024257621,-22.14199829,0,0,965.2559075
2009-06-04 03:59:00,0,0,6.085000038,5.876999855,NA,5.806000233,0.500999987,0.754570189,1.140395572,1.246348308,1.353941128,3.420839363,7.563352574,7.127321082,NA,7.010296029,-24.18774414,0,0,965.2571639
2009-06-04 04:09:00,0,0,6.028999805,5.821000099,NA,5.730999947,0.537330031,0.675581278,0.999343956,1.258813294,1.532059857,3.325711529,7.590244078,7.143978655,NA,7.028914402,-22.86404419,0,0,965.2555379
2009-06-04 04:19:00,0,0,6.083000183,5.834000111,NA,5.729000092,0.595170021,0.745943075,1.130554762,1.231259045,1.652117664,3.529088278,7.418574958,7.135649122,NA,7.023355461,-20.33691406,0,5.174488544,965.2576073
2009-06-04 04:29:00,0,0,6.090000153,5.830999851,NA,5.723999977,0.445670009,0.673875549,1.05937291,1.052812369,1.509425913,3.194500724,7.44660647,7.141549912,NA,7.023667306,-14.92178345,0,11.91335773,965.2623359
2009-06-04 04:39:00,0,0,6.089000225,5.885000229,NA,5.752999783,0.448500007,0.687554269,1.057732774,1.115793546,1.617018833,3.620935842,7.584242771,7.160000239,NA,7.040573189,-11.31167603,1.164483309,26.95547485,965.2658809
2009-06-04 04:49:00,0,0,6.047999859,5.958000183,NA,5.826000214,0.657500029,0.741449109,1.17352627,1.373294752,1.67343942,3.620935842,7.53463532,7.120877745,NA,7.003416665,2.286407471,2.911208153,42.83995056,965.274443
2009-06-04 04:59:00,0,0,6.131000042,6.065000057,NA,5.90199995,0.630169988,0.820241186,1.386087785,1.754790179,1.786280793,3.57173179,7.511119161,7.148505411,NA,7.022791551,17.2081604,5.24017477,61.37184143,965.4647143
