"UTC","TF","PF","T200","T3300","T3700","T4000","u800","u2700","u3000","u3300","u3700","u4200","DD200","DD3300","DD3700","DD4000","Rn","Rg200","Rg3700","Pa"
2008-07-21 00:39:00,0,0,11.5,11.18000031,11.11999989,11.09000015,0.538500011,0.857964293,1.470062671,1.546164978,1.690824911,3.683260974,12.89180505,12.72729204,NA,12.84931964,-10.95068359,0,0,NA
2008-07-21 00:49:00,0,0,11.39999962,11.07999992,11.02999973,10.97999954,0.589829981,0.773890978,1.060028954,1.03509888,1.584872126,3.378195851,12.77974043,12.62984728,NA,12.72951091,-10.10827637,0,0,NA
2008-07-21 00:59:00,0,0,11.30000019,10.98999977,10.93999958,10.89000034,0.726170003,0.867805103,1.392648326,1.597993206,1.740028964,3.932561505,12.70865874,12.55451038,NA,12.66653651,-9.747283936,0,0,NA
2008-07-21 01:09:00,0,0,11.23999977,10.93999958,10.89000034,10.84000015,0.799830019,0.96490112,1.687216594,1.970959961,2.176960886,4.50988905,12.6714902,12.55201166,NA,12.6503973,-8.182922363,0,0,NA
2008-07-21 01:19:00,0,0,11.22000027,10.89999962,10.82999992,10.77999973,0.675670028,0.942923295,1.438900105,1.568470775,1.867303405,3.866956102,12.68129419,12.55772884,NA,12.63871869,-3.249084473,0,0,NA
2008-07-21 01:29:00,0,0,11.19999981,10.84000015,10.77000046,10.72000027,0.881330013,0.869773285,1.439556199,1.637356448,2.136285556,4.503328509,12.66446905,12.52064964,NA,12.61403615,-9.025268555,0,0,NA
2008-07-21 01:39:00,0,0,11.03999996,10.65999985,10.59000015,10.55000019,0.81099999,0.90552821,1.30867344,1.534684033,1.706898215,4.29011095,12.47797832,12.30728312,NA,12.42092736,-16.84719849,0,0,NA
2008-07-21 01:49:00,0,0,10.85999966,10.52000046,10.44999981,10.40999985,0.651499987,0.866821037,1.356237357,1.533043898,1.979160637,4.2737096,12.27749098,12.05315693,NA,12.17927305,-18.05053711,0,0,NA
2008-07-21 01:59:00,0,0,10.72000027,10.42000008,10.39000034,10.34000015,0.500829995,0.782190058,1.248972484,1.562238282,1.865007276,3.948962856,12.06056314,11.87200344,NA,11.97184021,-17.20819092,0,0,NA
2008-07-21 02:09:00,0,0,10.61999989,10.28999996,10.25,10.19999981,0.419670016,0.780320305,1.289647863,1.45038105,1.726907883,3.322431259,12.01877817,11.94439034,NA,12.03430564,-12.63537598,0,0,NA
2008-07-21 02:19:00,0,0,10.60999966,10.26000023,10.18999958,10.14000034,0.443670005,0.757424021,1.226666687,1.527795445,1.674423561,3.456922335,12.11298339,12.03278664,NA,12.09750737,-7.581237793,0,0,NA
2008-07-21 02:29:00,0,0,10.67000008,10.34000015,10.27999973,10.22999954,0.580330014,0.875349735,1.384119653,1.508441872,1.673111473,3.735745297,12.20003397,12.10988029,NA,12.19551735,-7.460876465,0,0,NA
2008-07-21 02:39:00,0,0,10.73999977,10.46000004,10.39000034,10.34000015,0.641000032,0.91536902,1.801698002,1.982768954,1.91289914,4.263868789,12.2699776,12.18206863,NA,12.27301858,-2.166046143,0,0,NA
