"UTC","TF","PF","T200","T3300","T3700","T4000","u800","u2700","u3000","u3300","u3700","u4200","DD200","DD3300","DD3700","DD4000","Rn","Rg200","Rg3700","Pa"
2010-07-05 07:29:00,0,0,18.45999908,18.40999985,NA,NA,0.431170017,0.82253739,1.350660858,1.909290923,2.23370962,3.032783446,20.0798524,19.93237892,NA,NA,222.3827209,24.59970856,258.9650879,972.131583
2010-07-05 07:39:00,0,0,18.69000053,18.62000084,NA,NA,0.178330004,0.745057401,1.267342016,1.735436605,1.798745779,2.427245458,20.3711218,20.13200687,NA,NA,202.6473999,21.39738083,242.3585968,972.1567743
2010-07-05 07:49:00,0,0,18.81999969,18.85000038,NA,NA,0.323500007,0.807874579,1.386415832,1.904370518,2.067071836,2.585026572,20.51567256,20.33666338,NA,NA,213.3573914,22.85298347,253.0685883,972.1866494
2010-07-05 07:59:00,0,0,18.88999939,18.87000084,NA,NA,0.413500011,0.821881321,1.620955097,2.286521989,2.726734282,3.103965348,20.58378824,20.25320185,NA,NA,163.778595,18.19505119,205.7761688,972.1744385
2010-07-05 08:09:00,0,0,18.95000076,18.96999931,NA,NA,0.557830036,0.805972016,1.538620397,2.09200191,2.364920325,2.966194002,20.63916871,20.33624261,NA,NA,211.7929993,18.48617172,264.3802795,972.1696858
2010-07-05 08:19:00,0,0,19.07999992,19.60000038,NA,NA,0.511669993,0.896343469,1.556333836,2.099546591,2.331133583,2.8950121,20.7852088,20.87638105,NA,NA,444.6450195,37.40902328,511.4320068,972.3674171
2010-07-05 08:29:00,0,0,19.29000092,20.07999992,NA,NA,0.447329998,0.804922331,1.074134125,1.445132698,1.848933872,2.3786975,21.03664784,20.99045397,NA,NA,422.8640137,37.70014572,484.8375549,972.3680952
2010-07-05 08:39:00,0,0,19.43000031,20.40999985,NA,NA,0.344500005,0.819913164,1.450053103,1.938813354,2.242894436,2.181553344,21.1530762,20.82388672,NA,NA,397.8339539,38.86462784,461.7328491,972.2198149
2010-07-05 08:49:00,0,0,19.57999992,20.69000053,NA,NA,0.347499996,0.785306329,1.218466011,1.757414355,1.89420166,2.307843745,21.2601853,20.82081557,NA,NA,421.1792603,34.78893661,492.2984314,972.242089
2010-07-05 08:59:00,0,0,19.79999924,21.12999916,NA,NA,0.332330018,0.677221413,1.084958977,1.550429289,1.657366116,2.184505568,21.437126,20.79062073,NA,NA,453.1889648,35.80786133,526.5944824,972.0949527
2010-07-05 09:09:00,0,0,20.03000069,21.45000076,NA,NA,0.417329997,0.700609743,0.977366156,1.11316932,1.332619372,2.381649823,21.58098062,20.97261098,NA,NA,572.5632324,45.56040573,667.9903564,971.9342898
2010-07-05 09:19:00,0,0,20.47999954,21.70999908,NA,NA,0.32100001,0.816304872,1.127602488,1.324746744,1.478591393,2.351799245,21.37130154,20.4678909,NA,NA,629.6029053,49.78165817,732.3706665,971.9644057
2010-07-05 09:29:00,0,0,20.86000061,22.31999969,NA,NA,0.35383001,0.86157261,1.080694665,1.341804139,1.655725981,2.084457328,21.85283639,20.93089722,NA,NA,523.2249756,37.5545845,617.4488525,971.9710857
2010-07-05 09:39:00,0,0,20.96999931,22.43000031,NA,NA,0.395330012,1.010168857,1.341148095,1.822363764,2.164167853,2.709020743,21.75309449,20.61303158,NA,NA,513.5980835,49.34497833,601.5643921,971.8062899
2010-07-05 09:49:00,0,0,21.11000061,22.22999954,NA,NA,0.340169996,1.214857694,1.677375784,2.254703329,2.916661803,3.673420164,21.54067535,20.02358495,NA,NA,557.8820801,42.21251678,648.3754272,971.995763
2010-07-05 09:59:00,0,0,21.20000076,22.22999954,NA,NA,0.21100001,0.98458274,1.306049214,1.547477066,1.979160637,2.799228172,20.47761235,19.75031686,NA,NA,462.6954956,39.73799133,532.1299438,971.8521747
2010-07-05 10:09:00,0,0,21.15999985,22.34000015,NA,NA,0.188500002,1.056092639,1.325730835,1.734452464,2.060183349,2.676218041,21.00460246,19.59703911,NA,NA,273.6462097,21.39738083,331.6486206,971.8773542
