"UTC","TF","PF","T200","T3300","T3700","T4000","u800","u2700","u3000","u3300","u3700","u4200","DD200","DD3300","DD3700","DD4000","Rn","Rg200","Rg3700","Pa"
2010-09-04 14:49:00,0,0,11.61999989,12.75,NA,12.31999969,0.388669997,0.884862523,1.216497829,1.587168355,2.117916024,2.336710082,11.36858351,10.10377404,NA,10.38050264,342.5993042,25.18194962,443.8026428,973.7615341
2010-09-04 14:59:00,0,0,11.48999977,12.31000042,NA,11.98999977,0.157499999,0.753487694,0.891751085,1.071509899,1.355581263,1.893217519,10.49627473,9.900324193,NA,10.09285024,239.7111511,44.54148483,340.3128662,973.7544501
2010-09-04 15:09:00,0,0,11.60000038,12.90999985,NA,12.32999992,0.155670002,0.682896292,0.725211769,0.861900632,1.005248452,1.385103694,10.51704302,9.686656286,NA,10.06801038,340.3128967,26.34643364,466.1853333,973.7601177
2010-09-04 15:19:00,0,0,11.78999996,13.06999969,NA,12.81999969,0.404170007,0.857964293,0.950467926,1.088895341,1.252252754,1.769879442,10.84761433,9.581177435,NA,9.910680896,270.9987793,21.25181961,394.4645081,973.7799295
2010-09-04 15:29:00,0,0,12.06000042,13.23999977,NA,12.90999985,0.425000012,0.967853343,1.202720705,1.410361815,1.705586127,2.281601584,10.32523636,8.963200657,NA,9.387667049,388.3272705,33.33333206,524.909729,973.7771016
2010-09-04 15:39:00,0,0,12.28999996,13.60000038,NA,12.93999958,0.326330006,0.942595273,1.139739528,1.360829715,1.78988901,2.228461167,9.761623191,9.068760711,NA,9.415067578,357.2803955,11.20815182,492.1781006,973.7763945
2010-09-04 15:49:00,0,0,12.65999985,14.07999992,NA,13.18000031,0.469330013,0.820241186,1.016401351,1.285055455,1.637356448,2.00081044,9.725299375,8.800699551,NA,9.159781496,331.4078979,14.26492023,465.7039795,973.5829983
2010-09-04 15:59:00,0,0,13.05000019,14.14999962,NA,13.22999954,0.499170005,0.871413421,1.05937291,1.235851403,1.52615531,2.052966715,9.71126661,8.705279653,NA,9.074308866,306.2575073,125.9097519,436.8230896,973.7331688
2010-09-04 16:09:00,0,0,12.98999977,14.28999996,NA,13.31000042,0.384330004,0.973757839,1.221090187,1.519266723,1.946357935,2.373121,9.38163219,8.457512293,NA,8.843933626,279.5427246,198.8355103,409.0252686,973.6604808
2010-09-04 16:19:00,0,0,13.02999973,14.92000008,NA,13.42000008,0.203000009,0.689292808,0.793277387,0.964573072,1.212889512,1.618658968,8.959445384,8.329160974,NA,8.836890604,251.2635803,89.66521454,380.1444092,973.6382873
2010-09-04 16:29:00,0,0,13.11999989,15.10000038,NA,13.56999969,0.340670019,0.763426921,0.985238784,1.37788711,1.825315987,2.295050611,9.443646769,8.477712597,NA,8.855376488,224.1877747,23.43522644,351.9855652,973.8088737
2010-09-04 16:39:00,0,0,13.35000038,14.56000042,NA,13.55000019,0.300170004,0.9478437,1.225026552,1.685576459,2.162199671,2.645055475,9.018611769,8.195844577,NA,8.636011444,163.4175415,8.879184723,283.6341858,973.793075
2010-09-04 16:49:00,0,0,12.72999954,13.92000008,NA,13.46000004,0.26433,0.677483841,0.977694153,1.32737097,1.776439982,2.234365614,9.415771943,8.422191951,NA,8.744324327,82.43078613,8.879184723,189.6510162,973.7844473
2010-09-04 16:59:00,0,0,12.27000046,14.64000034,NA,13.73999977,0.10983,0.72750796,0.859604428,1.101688374,1.611114287,1.992937811,10.03832211,8.423090314,NA,8.787462294,170.3970947,6.695778847,291.8170776,973.7822893
2010-09-04 17:09:00,0,0,11.89000034,14.82999992,NA,13.98999977,0.174830005,0.695525327,0.830738066,1.186975398,1.585856267,2.058871161,10.17112869,8.210197882,NA,8.573882577,108.5439148,4.8034935,223.3453674,973.7772521
2010-09-04 17:19:00,0,0,11.65999985,14.35000038,NA,13.77000046,0.185670003,0.685192471,0.862228654,1.245036169,1.791201198,2.385914134,9.877965265,8.217603194,NA,8.530858043,49.69918823,3.056768656,157.8820648,973.759963
2010-09-04 17:29:00,0,0,11.42000008,13.72000027,NA,13.42000008,0.210830003,0.569136517,0.741350704,1.222074278,1.922083956,2.409860066,10.05531377,8.380832291,NA,8.601588783,25.51144409,2.328966618,129.4825439,973.7404782
2010-09-04 17:39:00,0,0,11.17000008,13.73999977,NA,13.30000019,0.076167002,0.600791125,0.789341048,1.120713951,1.677047737,2.064775707,9.923085414,8.610017112,NA,8.784755069,32.49093628,5.24017477,138.7484894,973.7195092
